x_A,y_A,z_A,site_energy_eV
17.94276738,46.99161216,8.27524819,-3.26029185
1.6867959,47.19181159,15.34888967,-3.2855612
11.58541768,48.35907338,0.8808989,-3.25987854
2.90941227,47.01822273,4.74835302,-3.25276695
9.25723615,43.82592152,7.26140467,-3.25966844
14.71906983,31.7908977,4.07773962,-3.2681732
25.84642725,31.76849878,10.45961457,-3.25774529
19.17218035,34.07142326,23.16715525,-3.28737227
8.25755422,31.8639314,2.6043353,-3.28448229
11.5283224,37.35256035,7.2142515,-3.2839941
24.67577085,30.78267826,5.79207188,-3.28515667
9.24581087,28.62730926,0.88443436,-3.26463732
4.95281458,37.32831989,12.17315161,-3.28294539
20.29821721,36.22958856,11.2825842,-3.39079333
8.25475522,34.05868423,4.02497855,-3.28639573
14.73169514,34.0892142,2.55823108,-3.26427575
25.81509165,31.78771399,23.22089513,-3.26533237
9.32984123,37.34784607,5.79125503,-3.28491927
0.57522957,29.65609115,4.9044691,-3.33728137
7.13233207,29.66392376,14.47245129,-3.40555749
4.94812867,37.32675739,24.92681595,-3.28473957
20.32147396,42.79152944,8.08530745,-3.37101289
8.16256175,44.952682,15.30909157,-3.26510378
12.61401012,40.61930314,16.77957007,-3.27909814
0.57036431,36.19678969,20.85166229,-3.37474104
15.84277731,30.68328697,12.11667371,-3.27124977
22.49618342,35.12473018,50.44936274,-3.28212657
16.07080883,33.91193389,17.84669773,-3.25160879
26.81934538,29.6676697,17.67054284,-3.37631501
12.62485941,38.40408684,15.34526625,-3.28535913
1.59549406,38.37704674,8.9319596,-3.27302304
18.10590235,41.73228535,19.97163151,-3.28902793
6.11196857,40.68254562,15.30853547,-3.25926848
15.81204071,30.70047446,24.86848707,-3.26422815
24.67048917,35.11998955,13.59437463,-3.28805642
18.15473983,35.22029393,18.50422921,-3.26356347
22.60867287,32.04617958,17.46531234,-3.25638875
2.95791619,47.04806712,17.85995946,-3.26219934
11.34850826,45.19057374,21.02809859,-3.25810566
8.1803859,40.6913326,8.938105,-3.26817219
21.33676137,44.92351483,15.30239827,-3.26118821
22.45055062,50.45640776,18.51745257,-3.2901531
17.95133208,40.45681803,17.49916859,-3.2506501
24.72565705,41.78152095,12.11536477,-3.26040237
18.0766313,50.41839151,24.89672693,-3.25456104
7.12310219,42.81393206,20.84712328,-3.4048403
21.31974626,47.27418788,16.82039788,-3.26425713
24.69472532,43.9142555,18.53110829,-3.28451775
11.33178827,45.14287544,7.92377212,-3.25703901
20.26063955,49.39510106,17.65183048,-3.38502471
15.89873039,41.72260722,18.54652226,-3.28677973
1.59128461,40.66099137,23.20081964,-3.26211602
18.17404506,50.38012256,12.10405392,-3.26228628
21.42328027,40.59605537,21.75212471,-3.27893151
6.03097295,40.61960818,2.59764074,-3.285838
12.69951228,40.68002299,4.07691039,-3.25823125
26.84726801,36.23452604,8.09689066,-3.3394529
18.08249351,30.75408993,0.82699367,-3.28318111
22.60782402,33.85596919,14.67150472,-3.25833582
15.86941578,35.13929261,7.22627706,-3.28155877
20.30181562,29.65563975,8.09513486,-3.39836312
11.3833371,40.42430811,1.92111647,-3.25885239
2.90066457,38.59275437,23.86288834,-3.25179026
19.25693994,44.90014411,8.91302486,-3.2627812
7.14489365,36.23715528,4.90948438,-3.40340593
12.5978885,31.86837412,10.38008847,-3.28020339
29.05500017,37.35175873,0.82878135,-3.28421541
18.08373858,35.12457136,5.79073635,-3.2785735
19.20591863,34.06477659,10.44202341,-3.27359854
0.57136885,42.80853885,4.90857385,-3.35670068
12.60875954,44.97504563,10.39937176,-3.28282372
6.01088539,45.00081884,21.73563852,-3.28463325
24.65693967,41.70622688,50.41878947,-3.27904958
22.64447034,47.03254469,1.60908752,-3.25182257
16.09173174,40.46961716,7.92826419,-3.25677379
24.7274498,41.79569976,24.88666119,-3.26552865
21.3023286,51.52591681,10.43578575,-3.26542363
7.123397,42.81000484,8.09089239,-3.35802487
19.17984392,40.61674727,2.60044942,-3.28564538
1.58667914,47.25803971,2.55434667,-3.26528476
12.65240666,44.91878958,23.20318553,-3.25794692
18.08333955,48.25923112,5.79172673,-3.28250661
18.1582144,41.7948873,7.26379751,-3.26547673
2.70759522,43.82871053,12.11443833,-3.26337806
15.84431249,50.40444839,0.87605041,-3.26179495
21.40795216,27.46733599,8.98732696,-3.28291819
7.14552761,49.39853269,17.65527531,-3.35010421
12.68257668,27.57323819,16.83691801,-3.26071069
1.58280792,51.51823999,21.67146906,-3.2546847
2.75767133,30.7898277,12.17353714,-3.28488973
11.58169363,35.22670365,0.88613551,-3.25889624
2.76085223,35.13462413,19.96022698,-3.28561729
11.59944431,30.67133773,18.49292495,-3.26471736
11.36438912,51.72340855,17.74568382,-3.24832201
24.64766606,50.48025562,7.19136549,-3.27978531
21.32622147,27.5126377,21.6924712,-3.27310475
4.78195053,51.74198813,14.49799798,-3.25063615
2.75439782,30.78619788,24.92470406,-3.28488765
9.52649511,33.89395113,14.29358397,-3.26135134
4.94365514,35.13683542,18.55831522,-3.28410995
9.28766997,30.68551457,20.01523366,-3.26277121
25.75562585,27.48628067,16.78179833,-3.28284412
12.61831867,34.03199217,21.74748328,-3.28285358
8.16674332,27.51253413,8.93032691,-3.26607544
18.14934585,30.69861688,13.62145427,-3.26587866
9.2969541,50.42085818,18.49823356,-3.26431133
2.7512211,41.68599634,18.54126683,-3.2832199
5.01513289,43.82107469,13.63043632,-3.26805764
4.93367866,50.51098473,24.92803239,-3.28368198
8.15149666,27.53157361,21.68023464,-3.25947272
21.29014224,31.78115691,15.30678824,-3.25815994
1.57443416,34.13376268,15.29953988,-3.26247189
11.33400511,32.00023946,7.89412922,-3.2584791
6.08605789,51.53434855,16.79335445,-3.27357179
4.94816405,41.68569041,19.96618802,-3.28305496
13.73044873,42.82406112,24.03915294,-3.35313769
50.94239874,48.28440424,13.57705496,-3.28346889
21.32224187,51.54695316,23.1603579,-3.26059681
6.05575534,27.50648508,2.59468556,-3.28759136
11.62055347,30.68402094,5.72945376,-3.25972489
20.26448116,49.38092354,4.90330003,-3.39739468
4.93333484,30.7900376,0.81409766,-3.27884313
9.24459052,35.20956861,12.11868792,-3.26395892
2.76522316,35.12042097,7.20416683,-3.28608578
8.15355996,25.20529925,10.44306993,-3.26881003
12.69812329,51.51237893,2.54831237,-3.25918283
1.681639,27.48228172,23.15776125,-3.28650839
19.20428445,31.78909811,8.9693863,-3.27669194
6.0578319,51.56108128,4.05073676,-3.28276622
1.68207674,27.48315941,10.40164546,-3.28649395
12.69994208,38.35854,2.54772494,-3.25903975
4.95418289,35.13296598,5.79373835,-3.28633731
8.16604434,1.2393803,8.93381904,-3.26139474
1.58610917,31.7970633,4.07663045,-3.25861388
12.61166829,34.0552936,8.97759976,-3.28519553
7.14837764,29.67330756,20.85212147,-3.33772715
20.2540595,29.67976213,1.71545092,-3.35088137
12.61414201,25.25883096,2.58139421,-3.28545392
2.71312589,41.75143566,5.78242593,-3.27620018
11.59563275,41.81017412,24.86425295,-3.26285684
5.00095318,50.44990961,12.14590185,-3.27522154
5.01684682,28.65663978,7.26479327,-3.26132737
21.32389255,31.77583564,2.55115603,-3.2559082
1.58422472,34.12012442,2.54882411,-3.25841363
12.63543142,31.83193263,23.1622494,-3.28757111
11.38441502,51.75897371,4.70974994,-3.25961526
4.97044943,41.75488767,7.25476298,-3.26626312
9.29990026,41.74099515,13.58716549,-3.27575518
2.73105519,50.45693079,0.83587755,-3.27814305
9.48588726,38.61429229,8.28077995,-3.25481033
16.05032426,40.45835091,21.03123513,-3.25877377
24.47737867,40.4751983,14.27957789,-3.25812065
18.09612572,37.35886492,24.92164182,-3.28167872
18.08602126,43.91451373,13.57189852,-3.28345941
24.71620061,48.35273882,0.88173412,-3.2721619
16.05215851,46.98717765,17.47762115,-3.26013228
24.55110844,45.18799364,21.02444449,-3.26219861
22.42227569,37.25187264,18.49480928,-3.25665245
14.81652316,40.63942931,10.40148576,-3.28197255
9.51120516,38.58747625,20.67121367,-3.2580158
17.9447405,38.60258393,14.59487464,-3.24994664
16.03870015,45.18135257,1.90067345,-3.25498735
24.67527749,48.29335617,13.57865639,-3.28555045
17.94145189,46.98854094,21.05384217,-3.2604005
22.64261436,45.18474031,17.48080004,-3.25990293
16.04347346,45.17453513,14.65609274,-3.25514955
24.52221506,46.941611,23.61693917,-3.2361654
17.94487222,45.17928305,11.09316221,-3.26060108
9.46725832,45.17397218,17.48912408,-3.25292816
16.08202855,27.30316796,20.73742119,-3.24950357
22.66567386,27.33473883,11.48563963,-3.25839964
17.90819893,38.55926957,1.51289274,-3.25845141
17.97086838,45.18154706,23.93237517,-3.25942572
9.28283926,48.31767061,12.15891853,-3.27992907
24.52698379,45.1677096,8.24539019,-3.25142364
22.67399483,38.56574069,20.6444454,-3.25906574
18.1648612,28.59196945,19.98423511,-3.27771976
24.46946993,27.34635228,1.51718684,-3.25911738
16.08417364,38.59552451,11.38296317,-3.24356641
11.34386265,38.58903665,17.81963973,-3.25446169
17.91831739,40.47605443,5.09466959,-3.25436663
24.48356718,40.44074181,1.78587686,-3.24558382
22.63793842,47.01716201,14.62556673,-3.25403958
16.03700882,47.00045939,4.71161732,-3.25756416
24.48464666,38.5682542,5.03737902,-3.25399444
16.04868036,38.62299464,23.85301172,-3.25418732
9.49261203,40.45048374,11.1769504,-3.25297457
21.35589412,44.97173331,2.55646608,-3.27593273
9.51179852,45.1428367,5.10236729,-3.25705712
16.05767654,27.29256305,8.28759819,-3.2574907
22.63285273,27.31053355,23.90052705,-3.24651907
8.25132897,47.18970867,4.01865244,-3.28328161
21.38927067,40.60918264,8.99005064,-3.28154556
17.95328785,27.30171167,4.72785375,-3.25240332
22.41648301,28.64783452,13.64641701,-3.26081373
9.47460213,51.75508349,8.28540685,-3.25690373
16.03547365,51.71570207,24.19587677,-3.24206795
6.06941725,44.95998502,8.97641361,-3.27973075
5.03506791,48.36883378,18.48152241,-3.25723284
11.51987957,43.91677243,18.5396157,-3.28351357
24.49799513,51.73838496,17.48574287,-3.25207085
9.46383348,27.28643823,23.8393943,-3.25841763
20.3117157,49.3689523,11.27793102,-3.35438569
2.9049289,45.18517758,1.90625648,-3.2584882
11.34015639,47.02982334,11.36689546,-3.24468748
4.74797606,47.05360513,20.62800003,-3.2578594
16.06725334,31.99795229,14.30491023,-3.2527751
24.5046256,33.87042799,23.92362631,-3.25599639
17.91405983,33.8662846,8.21306412,-3.24739601
9.51990201,31.9911272,17.84219007,-3.25563003
11.58597257,37.28400238,20.01317852,-3.25997606
2.95424123,27.34178474,20.64307742,-3.26011698
9.46476529,27.29048376,11.10310476,-3.25480275
4.76101726,38.57048609,1.52508167,-3.25646565
17.90196331,32.0148635,24.21369412,-3.2570506
8.26878746,34.0318283,16.76677147,-3.27958607
14.80017881,34.05929163,15.35317016,-3.28973371
24.52926623,32.04779716,8.29846821,-3.25697568
4.75481604,27.3418169,17.86589298,-3.25970145
11.33576111,27.31040624,1.5555056,-3.25730073
2.90048969,38.58189909,11.12694071,-3.24728024
9.51117404,51.71997511,20.67313645,-3.25404093
16.08953289,51.69628372,11.4831534,-3.25912432
4.74136818,45.13840653,24.24735213,-3.2604767
1.5933413,44.94543303,4.07189845,-3.26120303
11.57303733,43.82913647,5.74269807,-3.26241865
24.49902958,51.74441377,4.74254274,-3.25821784
17.90274013,51.71846721,1.52660238,-3.25700922
1.68392331,44.99945181,16.76732799,-3.28488098
11.3410968,47.00137199,23.84715941,-3.26034588
4.96353006,48.28941506,5.77322476,-3.28632773
16.03677711,32.01307294,1.89214041,-3.25145893
24.52830266,33.85335886,11.09253473,-3.25992073
17.90500789,33.91269008,20.68108526,-3.25468163
9.52228794,32.00544964,5.09255834,-3.2596491
11.37990275,38.61984389,4.70856662,-3.2586604
2.94486613,27.34262421,7.90247438,-3.25477439
7.15429273,42.80206714,14.4712639,-3.3541864
17.91219539,32.00468323,11.39597077,-3.25146053
9.51842421,33.91285418,1.52004268,-3.25669855
16.04257316,33.86196638,4.74382952,-3.25355741
24.64556595,30.77949659,18.56107242,-3.28048003
4.77644885,27.34198393,5.09544902,-3.25488226
9.31014151,28.55341534,13.59647228,-3.28752431
1.57781036,38.35002372,21.67852529,-3.2659403
4.79682617,40.4177446,17.47715535,-3.25736411
11.35767105,40.45964967,14.3423136,-3.24450667
22.62876125,33.85987142,1.91114271,-3.26134364
2.91417298,40.4538509,8.15535377,-3.25085112
22.67207242,40.48225072,24.23582441,-3.25740537
20.27574322,29.65718347,14.47462771,-3.34414281
22.65388208,40.4716311,11.48373799,-3.25720235
22.60936107,51.73465664,20.93361569,-3.2436367
4.76978684,40.45920328,5.0658387,-3.24878008
9.32894662,41.69117391,0.83186023,-3.28693079
19.26002899,27.51710239,15.3244039,-3.2666545
2.902325,40.42217333,21.0291609,-3.25651655
22.62716865,32.05327656,4.72110505,-3.2594205
22.44873125,50.46058363,5.77832283,-3.28631623
2.88093734,51.76353371,23.81935869,-3.25449877
6.12627043,31.77909004,8.92715192,-3.25861467
4.8127994,33.87070808,21.04882531,-3.25423934
11.35996479,31.9916486,20.67733435,-3.25070951
11.36588542,27.27578293,14.67199116,-3.2626218
2.93135175,51.73898826,11.45451824,-3.24932896
2.89851334,32.04841536,1.92055675,-3.25818029
11.33910951,33.90038581,11.47918847,-3.25648647
6.11935659,31.79262647,21.68885273,-3.26043409
2.89937485,32.05543597,14.66597449,-3.26001015
11.35632628,33.88446716,24.19549404,-3.25675394
4.81241007,33.8604859,8.29324991,-3.25651533
4.7742395,51.73312694,1.75410086,-3.24271336
4.80836975,32.05274223,23.85348224,-3.26038894
9.27385069,30.69364448,7.25832796,-3.25947007
1.66864692,51.57144502,8.96597505,-3.28197541
2.90064314,33.85891713,4.70808132,-3.25776252
12.60827187,27.47427955,4.01248384,-3.27525981
4.80957818,32.05695299,11.09114574,-3.25966408
22.3908845,41.79457185,13.64390819,-3.26296821
25.74825435,40.62316666,16.77934827,-3.28811758
15.84265112,35.22905517,20.02040944,-3.26313886
20.22528997,49.46987178,23.9930317,-3.27181931
13.73736359,49.37859537,20.84641225,-3.37486838
2.89613046,33.87208673,17.46546381,-3.25552444
13.72304871,42.81002699,11.28002278,-3.38979532
8.23643689,40.64182634,21.726964,-3.28607179
20.28039569,36.24663064,17.66587835,-3.34255347
15.89186111,43.90472478,24.93211843,-3.28442068
0.55860046,49.36513196,14.46192105,-3.38940647
18.10370757,48.25750174,18.53465546,-3.2831736
20.31892879,42.7874542,20.845245,-3.39037519
13.69404006,42.78696612,17.66174733,-3.38379975
24.66119707,50.47175648,19.93510174,-3.28372034
22.61148268,51.73505881,8.24203225,-3.25094518
4.77787947,45.13718963,11.41969322,-3.25393559
25.81056587,34.1213868,21.70133617,-3.26345877
13.746341,29.67722475,17.66384372,-3.36225221
17.94817105,27.30150038,17.5536715,-3.25104124
22.44710529,35.17478679,24.88832976,-3.2771189
11.59387115,50.40268658,20.00123848,-3.27386925
15.81798346,50.37639005,13.64029459,-3.25987882
1.60705071,40.66495443,10.42466088,-3.2751359
22.45316587,30.77929595,19.97830862,-3.28476632
0.56849876,29.65909996,24.04157705,-3.40633068
11.60591366,35.21417778,13.64679079,-3.25819642
6.13294912,34.13362964,23.21618923,-3.26320819
19.1696485,38.43196842,4.00724178,-3.28242876
25.77312177,40.62329053,4.05246562,-3.27896043
13.70689805,36.24132647,8.10060018,-3.39888836
11.52612824,50.49029415,7.21219262,-3.28611597
2.70420258,37.25198945,0.8900331,-3.25701676
8.18495013,38.38175584,10.4516779,-3.26146816
21.31203234,34.14328211,4.08440999,-3.2604885
25.80616046,51.48309822,2.5494718,-3.2657286
20.26991234,42.80570768,1.71526211,-3.39316884
19.25186113,47.26646279,10.44314989,-3.25752633
15.83961351,41.78305749,5.74540642,-3.26169368
28.95201432,48.35834228,7.26040268,-3.26089903
7.13969432,42.80573723,1.71959639,-3.40615091
25.84372399,34.10139176,8.93148869,-3.25799245
7.15123039,29.6612823,8.09543812,-3.34012341
19.26500811,27.52975885,2.55162227,-3.26103117
21.37832848,38.42100547,10.4002053,-3.28552561
9.33210968,50.49445506,5.78953378,-3.28673075
13.71108774,49.38056606,1.71423355,-3.34024419
26.8815482,42.79273825,24.04030533,-3.34569365
18.10973289,28.57627352,7.21783305,-3.28728378
0.57328773,49.40012073,8.09093719,-3.38812127
13.7166198,36.23007132,1.71843241,-3.33934782
4.7891339,47.02829941,8.20552244,-3.24513982
1.59051107,31.79257264,16.82661918,-3.25982818
6.00916389,47.18956905,23.14563807,-3.28354007
11.50601822,28.53848313,12.18308797,-3.27858733
8.24279983,51.55981382,23.15705563,-3.28650836
4.94908271,30.79156787,13.58561563,-3.28387404
6.12334357,38.35688248,16.83226084,-3.26599354
13.69350886,29.63962283,24.03534053,-3.38774502
22.48110498,30.78391897,7.20684846,-3.28328661
2.70666902,28.65224411,5.73769117,-3.26067605
7.12315622,29.69055821,1.71700982,-3.38976024
6.03529893,38.41376605,4.02727207,-3.28238445
7.15577862,36.24846537,36.79401412,-3.37521741
17.8972315,40.46368096,43.35729775,-3.25957829
25.80967602,38.34679889,40.81406958,-3.26802556
14.82616978,38.42641195,47.24278851,-3.2856382
20.27446642,42.78379195,39.98319185,-3.38441508
22.42930581,48.33754815,50.39814974,-3.26830014
13.70306945,49.38792348,46.3554656,-3.39455869
24.50069755,38.59315548,43.01583536,-3.25433778
0.58359807,36.23899721,39.97873817,-3.35056931
13.70875032,42.80411773,36.79380461,-3.37882697
8.15381859,38.35737896,48.70948912,-3.25793767
19.16452404,40.61534346,40.86808894,-3.28037855
18.07638896,43.92330566,26.33002653,-3.28124764
2.76420893,50.49449762,39.08815575,-3.28140725
15.86013723,48.32169285,45.50899223,-3.27637314
24.69639118,43.84589295,44.00766206,-3.27903269
14.78178708,44.98310106,42.29230686,-3.27970858
25.7740904,47.19771306,47.24059722,-3.28291441
24.52038246,47.00422952,36.6247327,-3.25444152
8.22631666,44.97945269,40.85300485,-3.28371421
24.65210342,37.33053715,45.46216207,-3.28108707
15.89353824,28.57626552,44.05909959,-3.27901741
18.14241321,30.70556631,39.14593407,-3.27098711
21.30152489,38.37073054,48.70804517,-3.26678851
19.23768914,44.96497865,47.19648168,-3.26860412
8.24191572,47.18487643,42.28365415,-3.2784641
14.77026708,47.21301213,40.85705934,-3.27827595
2.72994741,43.89786481,37.67193353,-3.28156837
20.26756737,36.25308028,43.16936514,-3.38448037
18.10638649,28.57737923,45.48109854,-3.28719725
24.71828477,28.65344708,50.37468864,-3.25870925
15.81173378,37.2696625,39.14683138,-3.264512
9.27097913,35.22716432,50.37123932,-3.26024554
19.22905992,38.40439731,29.58450317,-3.27166676
25.7948822,40.68809732,29.54156709,-3.28308152
14.80497766,38.42783943,34.49227657,-3.28372748
20.25921882,42.80835211,27.21811669,-3.35267838
25.83399641,47.25067236,34.4553194,-3.26586021
13.7403012,49.39710633,33.60490822,-3.37560631
24.68087408,43.90590407,31.3113596,-3.28627782
25.7950465,38.42639355,28.07663666,-3.27753841
14.8252711,40.61968224,48.66233996,-3.28551866
8.23723531,38.415783,35.90441852,-3.27737426
18.16438118,35.2100357,31.24530116,-3.26778576
15.87117114,43.88208569,37.64100529,-3.27665935
23.96452021,47.84695197,25.88084198,-3.24175636
15.89468923,48.27058465,32.72055975,-3.2780725
22.49238612,43.91371976,32.71184489,-3.28225571
14.72877715,44.90538637,29.59825139,-3.26426947
24.53479381,45.16209619,33.79497431,-3.25197092
19.23315651,47.2351736,48.67060322,-3.27343723
7.12948567,42.80554956,27.23103685,-3.34083724
22.46321331,37.33385649,31.29663192,-3.27818304
13.71902185,29.69375593,30.41266994,-3.36265461
22.4834891,28.56417982,26.34428853,-3.28165902
18.17477428,37.2699588,37.61614691,-3.26251935
22.47970871,48.25535336,37.69911906,-3.27994322
8.14141471,47.25132975,29.58514318,-3.26009697
14.73357648,47.27515389,28.06647599,-3.26031509
25.77270821,44.9926013,48.66629009,-3.28290098
20.29885827,36.24124387,30.41204582,-3.37340737
15.81413407,28.61775451,31.24336647,-3.25826535
24.66193384,28.57875316,37.67105989,-3.28238587
18.18470011,37.23933723,50.3697589,-3.26277076
7.12920505,49.3947201,36.7979959,-3.38978673
17.9155967,51.72936745,39.8148119,-3.25429648
24.49826933,27.32120126,40.09955198,-3.24395709
14.8240113,51.57266361,47.23286229,-3.28709968
4.95012764,43.90033726,39.1068866,-3.28073216
9.45150736,47.0138786,27.41746166,-3.25397134
2.75794454,48.29429118,45.47391435,-3.28662203
11.57047236,43.82935353,44.00633734,-3.26360613
25.74733932,51.55294815,40.85614011,-3.28558603
14.8331141,27.45565656,35.90078606,-3.27828824
7.11729324,49.39279071,49.54892933,-3.35080824
19.17692599,51.59116896,42.272122,-3.28130458
2.75372773,43.92232303,50.43265224,-3.28346663
13.69750738,49.37776318,39.9855453,-3.366161
2.90313832,47.03585815,43.00874054,-3.25104407
9.27539584,43.82968386,45.52142728,-3.2624821
14.77513374,31.80593959,42.29179945,-3.27581218
24.53060166,32.04071668,46.53294985,-3.25643518
22.47355143,35.13992096,37.6822453,-3.27967466
8.20610758,31.82095365,40.84568778,-3.27248159
13.71115274,36.24610244,46.35087739,-3.40168894
2.74546129,28.60036436,44.0198914,-3.27821418
6.11553633,25.23498179,42.34834254,-3.26379162
7.13710744,36.23321623,49.54016238,-3.33724369
19.2451244,31.77518264,47.185909,-3.26714904
8.19017211,34.08885827,42.32848457,-3.27226393
13.69629181,36.21936001,39.97863169,-3.36421305
51.01954677,28.58798258,37.61854596,-3.2589174
9.31444698,37.34560694,44.0451183,-3.28823134
4.97712963,28.60475065,45.47099547,-3.27787865
11.59630765,28.62045908,50.37557951,-3.26359978
2.73007057,37.29529975,39.09537133,-3.2743489
9.24418547,48.36508932,50.37150181,-3.2606745
19.1763334,51.57115392,29.51638538,-3.27893889
25.83663304,27.54214993,29.58750355,-3.26131877
14.81450084,51.58411261,34.49802935,-3.28166385
5.00032299,43.82958774,26.40219953,-3.25835214
11.55669595,48.30991697,39.10343355,-3.27493806
2.7018339,48.37424967,32.7730953,-3.25982143
11.50136518,43.92322303,31.30969976,-3.28322376
24.50360518,0.96779518,27.08271898,-3.25984656
14.73128541,27.55388989,48.70730834,-3.26759129
9.2964081,48.33147777,37.62716543,-3.27161771
17.92228523,47.00770052,33.79042452,-3.25429042
2.90866109,45.17514616,40.1285078,-3.25204085
11.48176385,48.26175499,26.3254358,-3.27772991
5.0004412,48.36750144,31.26569969,-3.26294175
7.13088141,42.80666461,33.61324548,-3.39306541
14.81520281,31.87432616,29.51076308,-3.27803125
25.81543903,34.07854687,34.44391591,-3.27304587
19.23354551,34.11131541,48.70208521,-3.26248247
8.24338286,31.83292397,28.0986313,-3.28429832
11.56997584,37.27251371,32.76378567,-3.26447447
24.69255666,30.71697873,31.28453347,-3.27809321
9.31786497,28.55512169,26.35318541,-3.28780959
4.97874883,37.27848457,37.63203781,-3.27857697
21.2998654,38.37061569,35.95793497,-3.2687425
11.34367523,38.58059061,30.57613229,-3.25450004
14.79750223,34.07012964,28.10434708,-3.28673469
25.84398058,31.80044968,48.70823163,-3.26363141
12.59379079,40.62316209,29.52153229,-3.28133999
52.1110626,27.53874395,29.57697237,-3.26128771
6.10858301,27.55804352,40.81795369,-3.2601704
5.01423984,37.25199163,50.37365254,-3.25833201
21.30871481,40.66697853,34.44576454,-3.26572963
6.04300401,40.64331562,40.85559552,-3.28589302
12.68235729,40.68967235,42.32312851,-3.26772092
0.56540715,36.23938945,46.35268121,-3.40688089
13.7095334,29.62785357,36.7922316,-3.37577469
24.69446565,35.15401904,26.35405431,-3.27772757
16.06598302,33.86117893,43.03924791,-3.24890524
26.86022162,29.67527063,43.16388175,-3.39541127
11.37549737,38.60381328,42.9912551,-3.25434319
1.60048196,38.37553296,34.45570937,-3.27492398
20.29378826,42.81496994,46.35966995,-3.35665918
6.04124855,38.43311252,42.2890624,-3.2837078
15.88931092,30.7472726,50.42816244,-3.28373546
24.67515026,35.15153157,39.098771,-3.28609872
18.10317343,35.13426805,44.04701241,-3.27912366
22.48017555,30.77684271,45.46739083,-3.28368799
1.59826349,44.9529992,42.32768895,-3.26587154
12.60471591,47.19772312,47.24300338,-3.28846566
4.96754023,41.70209843,32.73496424,-3.28659477
21.314688,44.92580237,40.83710587,-3.2705461
22.42069684,50.44060381,44.04657384,-3.27777701
15.82436747,41.78332305,43.99504668,-3.25576072
24.65572921,41.70551939,37.68809792,-3.2808765
18.15966602,50.40135488,50.37460132,-3.25895293
7.13578218,42.81603293,46.35680302,-3.34130546
21.32269672,47.24395643,42.33314836,-3.2703349
27.97496664,45.00317137,42.27696405,-3.28303617
11.35116148,45.18056953,33.77370864,-3.25653115
20.26929069,49.39422707,43.16794845,-3.37741638
18.17273744,41.77930698,45.53082336,-3.2602293
2.94642685,40.47598671,46.16047513,-3.25687883
18.17057667,50.41640143,37.62898781,-3.26750939
21.30113852,40.66154521,47.19452827,-3.26620865
6.11381886,40.6627135,28.06727715,-3.26271523
13.67467972,42.79473137,30.4228729,-3.37408935
26.84091368,36.25489954,33.60443036,-3.37452003
18.17789864,30.70223628,26.39651929,-3.26224516
22.63091218,33.86601477,40.15237933,-3.25631363
15.82536184,35.20472876,32.7707298,-3.26113878
20.28330686,29.68984517,33.60297409,-3.35995395
11.3332659,40.48654684,27.02723397,-3.25737732
2.94731382,38.5674698,49.74818274,-3.258956
20.30303308,42.82026888,33.61159532,-3.3671271
7.12473105,36.20241383,30.41481158,-3.37217651
11.5293994,28.57875385,37.67830538,-3.28245343
26.83894852,36.24658651,27.23260831,-3.37563292
17.91759997,33.89364051,33.43516554,-3.25334128
20.2944599,36.21084368,36.78893047,-3.3712
1.70676651,45.10693785,29.42251459,-3.26917629
12.66428606,47.27987602,34.44776961,-3.2669142
6.10903615,44.9500099,47.19252806,-3.26213117
22.41511819,41.80928125,26.40418284,-3.26439923
20.24024597,49.40566575,30.42904598,-3.35436385
16.06043855,40.4788593,33.44856201,-3.25288576
27.87866722,40.70821083,48.72693857,-3.25989673
20.30870572,49.38279027,36.80541252,-3.37379257
6.05580701,44.98808577,34.45109989,-3.2765474
21.30618985,44.84055959,28.08261371,-3.23812347
1.63481951,47.34195119,28.06688978,-3.3001288
12.60501632,44.99983166,48.65835634,-3.28641848
18.10173369,48.26730944,31.30029287,-3.285007
18.16651444,41.78629428,32.75943529,-3.27146655
0.55571845,42.82873543,36.79348643,-3.38520366
15.7821759,50.39454737,26.4000569,-3.26948932
21.29803991,27.54634667,34.43485053,-3.26633118
6.11348603,51.49535283,42.34037012,-3.26370959
12.6575687,27.50055354,42.33110852,-3.27552865
0.55748939,49.35242958,46.35972977,-3.38513737
0.55542461,29.6845894,36.79389099,-3.37662736
11.59864866,35.19198033,26.39212476,-3.26661435
2.75435004,35.12436635,45.46793266,-3.28446098
11.56458147,30.72053091,44.0007249,-3.26950745
12.67828204,51.54521325,40.81633249,-3.27321952
24.68336301,50.40333269,32.78075938,-3.26015221
21.39951162,27.47711506,47.24197431,-3.27926634
4.80519278,51.75303083,40.15978624,-3.2528571
2.74471197,30.78133209,50.41928164,-3.28746903
11.53285176,35.13963123,39.08885667,-3.28119298
4.95269913,35.12145628,44.04250988,-3.28640165
9.25896525,30.71913148,45.49713384,-3.26856936
25.79787324,27.50306589,42.32893068,-3.27691796
12.61214779,34.07502934,47.22677726,-3.28393856
6.0891674,31.7985062,34.44331881,-3.26611366
15.82452661,30.69908945,37.6309696,-3.26676461
11.37493266,51.7420859,43.01987165,-3.24801499
0.57497718,42.8107237,43.16810173,-3.34333794
9.3061191,41.74563363,39.13945074,-3.2747978
4.95394825,50.4608885,50.41728774,-3.27998073
8.23979295,27.46321128,47.25451004,-3.27672695
21.31338587,34.12644192,42.3341998,-3.26151028
1.58451037,34.08649108,40.81451867,-3.26317364
