x_A,y_A,z_A,site_energy_eV
30.82045527,21.93604534,31.75220616,-3.19631036
31.80866132,30.89464818,35.02208939,-3.24042397
8.23189654,12.80121519,23.04754406,-3.29940036
3.19811672,27.86122683,45.72199633,-3.35306597
16.50762845,44.11679618,26.25691165,-3.32627997
24.24460317,21.85434705,40.11886999,-3.29734693
40.32057748,27.50263878,10.71964512,-3.20657349
51.42292327,1.87811704,43.4989266,-3.22821506
22.04338211,25.29124294,34.80089773,-3.20727491
7.93604978,51.61195208,23.3791745,-3.24709682
27.14594019,28.06284975,37.00245876,-3.23910325
49.94885179,7.52407371,51.29816011,-3.25908195
16.43290716,21.19322137,45.92674428,-3.36307129
23.91993418,27.00612126,28.04785989,-3.28240756
48.24005098,12.11578079,7.91181658,-3.23760373
28.73210083,38.30698379,51.11202694,-3.24500346
10.93950914,4.33679958,5.73537313,-3.23270155
31.93565093,41.35649782,2.21008774,-3.23336764
41.53175692,28.32960891,45.11860543,-3.26242682
11.86382384,2.29850562,38.1592907,-3.2163306
20.61415928,27.37483415,48.28299508,-3.21225918
28.68895266,25.04785461,12.05938279,-3.24440031
17.35762411,5.77815229,50.33045773,-3.20063893
13.22563999,42.38575722,50.60132259,-3.32706423
28.99229859,51.13171102,25.38004524,-3.24813909
11.00916848,41.63675345,51.43186343,-3.21206884
4.30536046,25.43816581,41.25663325,-3.29080449
17.33112125,1.07962789,5.18756843,-3.27454522
42.08712687,21.44385341,46.28907801,-3.25177033
28.60527282,38.16690304,11.8005609,-3.26334058
22.01867168,31.75893352,30.85716294,-3.22088805
24.15918982,35.0079762,27.05179547,-3.23450384
23.95490037,38.34690636,4.51790197,-3.22474004
50.15426229,7.50626663,11.15158438,-3.18632015
20.70320109,1.16963288,48.34866667,-3.2590535
30.60332089,20.41912597,47.89347357,-3.24278984
30.99965266,50.05275903,51.44134625,-3.24769366
18.48782408,22.00191776,44.74169459,-3.21200064
4.30093331,40.28229689,44.58731617,-3.18815338
31.05581397,39.16597487,16.23493716,-3.33022756
7.41189174,34.67568845,17.42317447,-3.23266901
20.49898037,34.94478861,17.3936909,-3.19797611
11.52364473,19.64636552,22.88754693,-3.26103086
13.25899594,36.05700798,40.83198258,-3.33645018
18.76614477,14.4861906,28.62775127,-3.26725409
40.95868721,39.15280948,49.18723253,-3.3497876
27.48745671,28.67910928,18.66721688,-3.23522293
41.41472823,33.30374717,17.09974735,-3.27121118
10.47190457,14.14969736,40.30839478,-3.24330527
17.49364154,7.26868998,8.62506505,-3.24526051
38.12778399,46.9927472,8.98165042,-3.27446866
43.72732214,5.77507158,10.95939851,-3.3140701
40.65789551,23.96083846,14.06132091,-3.18609764
22.98884061,14.79073756,0.04145067,-3.37371634
2.33901846,5.46735618,1.30621724,-3.18913981
23.91506376,0.97837397,27.38483764,-3.2063975
5.4293109,17.20130632,40.30324007,-3.26834284
5.7066604,24.32557034,4.27006122,-3.27991997
33.93371193,10.66968466,18.6657084,-3.21938626
7.81404091,30.23517216,46.79097243,-3.24081713
8.66113211,26.67108282,50.0261946,-3.26053555
11.63307393,17.2163518,44.8636667,-3.2379034
48.06238679,40.05733393,50.2809068,-3.23599112
14.2955953,46.84045322,15.55957002,-3.25814667
22.51462391,51.09370479,20.52668365,-3.24512561
38.36517663,34.03547106,35.22270674,-3.25375689
30.70163532,50.07194525,12.1899056,-3.17940407
24.60580578,52.35751307,16.32531452,-3.36136142
37.34759185,41.51341567,38.53697837,-3.27071088
35.04295139,27.04416718,11.13008631,-3.24074233
5.21580551,41.68700376,33.72788701,-3.26130452
1.7489649,39.19032433,9.78685273,-3.26129066
11.9691566,38.04817532,41.67974617,-3.25267913
27.32295178,14.84082791,36.91818773,-3.1235454
13.93809123,34.82552926,2.2153199,-3.22688913
4.3187616,31.7410016,11.92231678,-3.21521173
30.44823105,38.13819902,40.63296034,-3.28996927
17.28561461,46.81204066,47.31918848,-3.26175954
1.19947266,30.3102472,38.30725637,-3.2273476
1.53754999,15.39424146,5.65017864,-3.24218974
25.08284434,41.66884969,25.23114903,-3.21850234
14.27613409,15.59923169,44.83475773,-3.22200562
23.17338235,8.22330265,39.46722607,-3.31341696
46.95792082,8.07843938,4.31695607,-3.20697457
4.06876582,11.87860535,1.17117985,-3.29137667
2.59833407,31.66139335,27.26981095,-3.28994928
4.95327727,39.19007674,42.60418088,-3.18306
10.82671762,25.35472232,30.63072011,-3.21908758
34.71414561,50.20944751,31.98909112,-3.30203476
14.77954493,0.20802491,49.27056328,-3.27698507
9.00094522,40.27965941,51.04720607,-3.25550225
29.64944328,44.22867388,26.13011871,-3.34018795
7.66419932,33.8955385,30.18878073,-3.29389597
41.05528141,19.76085564,16.16774242,-3.28772177
5.16405599,50.09458611,38.31844149,-3.27079814
16.52976911,4.83386007,39.17029258,-3.24189424
4.49251924,36.96091865,38.41329152,-3.23627249
20.89935213,36.94273753,18.68882297,-3.22263105
8.85009828,48.12976019,12.32992198,-3.24476554
1.44624897,30.40139167,25.24442243,-3.25901066
40.58542177,14.02618604,36.45846322,-3.2137548
31.84451251,11.26269412,4.13342664,-3.25065546
8.72928057,41.58149378,40.07367461,-3.22496033
25.11345064,38.20270988,41.84926034,-3.28444688
2.05091486,41.60240746,18.68761418,-3.21768282
47.25317753,28.6180117,40.4655251,-3.28455786
32.59102691,9.97515813,50.73545649,-3.30303397
38.29099761,38.12923554,41.83734479,-3.27777627
17.48349523,33.58465492,34.75610185,-3.28690176
4.44825889,48.21102797,45.03035342,-3.21871149
14.03766414,1.95049859,36.86300849,-3.24868734
35.02735914,2.26092747,40.00853355,-3.25881709
12.19907636,47.18077711,35.08851439,-3.22037393
34.91724328,43.50259359,46.5668367,-3.24682431
48.2651806,25.17766001,47.57027685,-3.2594286
1.14000614,46.96769328,2.39772664,-3.23094117
46.96667279,27.29245646,48.36163515,-3.25271586
43.30767505,44.74818808,25.05180223,-3.27943048
14.75987553,26.15610059,23.06276739,-3.30839518
13.02301444,49.07883899,47.39372358,-3.23485382
37.64296979,52.34673972,3.17933403,-3.33074609
38.11485308,44.84171302,10.33166069,-3.25974597
14.0139874,11.66406065,35.16061964,-3.25256933
23.75065263,33.69286058,37.99073621,-3.27407593
14.26120815,5.4315644,30.12679096,-3.2707798
15.34166475,25.16865556,50.46842061,-3.28610292
10.71293244,38.29255388,5.3299186,-3.24501758
8.67293182,17.32037373,20.48574761,-3.20999268
44.93760657,27.46521756,15.45809602,-3.25082355
20.85105758,7.55939392,29.98462559,-3.23842239
51.46521245,4.7426646,36.85330243,-3.25151133
30.88290497,45.31829553,23.66207599,-3.26663745
8.73479421,18.96144534,30.58305701,-3.2397429
33.79520817,30.96797701,2.32266318,-3.10364288
14.04888353,33.84349644,41.70714267,-3.22443924
13.99722522,11.39510074,48.14763456,-3.26390107
25.29177705,47.10822377,35.27182124,-3.2256582
34.95960421,27.26879754,37.71795758,-3.14454808
20.45378992,10.94975142,24.00638069,-3.27817258
2.23091555,45.13489494,28.24277846,-3.24187421
2.44970587,44.84767069,40.42025272,-3.23705026
7.56638292,5.20615739,2.47725221,-3.25074982
7.61340436,23.57915683,31.6080923,-3.23459722
17.2607828,25.14948903,40.35414916,-3.19713864
12.04946851,31.34540857,36.76342476,-3.29591332
12.3903714,28.3809723,17.58820519,-3.2656332
11.18269108,30.53366267,18.7985949,-3.25401376
43.75619832,30.58519727,13.80003806,-3.28509307
50.77134421,48.13977729,14.13463617,-3.15067558
22.07001704,27.08462122,25.00462699,-3.19081897
20.56886063,2.02471257,8.72896714,-3.21259545
12.1683509,25.03374125,41.69699019,-3.19936253
38.4170958,18.35843578,50.01606278,-3.28604887
50.43768218,33.1718075,36.7453571,-3.26018737
7.34775243,37.19037233,10.83716915,-3.24005793
2.33319597,12.28542141,37.18690083,-3.26226479
21.36748791,32.59180773,42.4956758,-3.23948221
20.84237157,23.6186314,44.74133723,-3.24636319
32.04681744,21.72387696,37.04848025,-3.23943428
6.56862288,15.80651341,34.33324356,-3.20080317
32.80661185,29.3150695,47.56685963,-3.37312161
21.73535697,28.33043942,0.64619228,-3.26619456
44.8697271,1.94435359,28.35425285,-3.30304786
10.99608577,5.76569525,48.0142665,-3.27112608
33.78913963,11.27241555,23.83954997,-3.24223517
4.20518693,33.7469381,7.75786787,-3.2230483
46.91074419,34.60208683,17.19682211,-3.21898339
30.55177224,46.60903189,34.95844659,-3.21933476
20.86969637,41.81192165,27.34676106,-3.29145027
28.22897224,34.89076193,7.22925045,-3.28352449
9.7414102,34.3161386,0.15318715,-3.29986707
37.0556906,7.49184456,37.14130053,-3.21103899
6.5623244,36.03947166,24.63909335,-3.31206331
2.55332522,33.81717716,44.56764369,-3.30598589
11.30621157,47.97608244,27.27610278,-3.17216524
12.99704924,3.12437278,4.84784639,-3.32014292
17.11793334,1.13373823,44.73807993,-3.27180874
45.8570794,49.10067476,37.6306956,-3.29839535
38.22346297,17.1446477,44.72913825,-3.28043134
36.05274423,40.86697122,52.3592208,-3.30756734
14.81880378,52.19104252,22.8207666,-3.335895
51.38500921,36.8688973,46.8917362,-3.24549652
35.07000555,5.58902323,31.4985377,-3.19110454
6.5398477,9.71704183,30.98447028,-3.34446192
8.6326713,30.45371508,33.48271397,-3.26446936
11.05107388,46.48358057,23.96090868,-3.26991322
22.99444785,21.26014165,26.19305749,-3.31195908
8.31827101,39.263964,9.84664609,-3.29929946
4.22777839,5.66964288,50.47383273,-3.27655214
12.24313867,34.84529414,22.0375198,-3.21811879
30.24217831,20.74624019,33.8401053,-3.26240392
25.3794161,40.68247189,30.63947963,-3.17276338
25.40733554,37.20042057,15.30139928,-3.29040361
31.51981804,5.78092592,48.59209141,-3.23192655
24.01570539,44.84222896,20.95800413,-3.18941759
9.09063624,0.96081119,51.2092484,-3.25120375
24.99244131,4.3169063,5.45399197,-3.1860001
51.32334459,50.69386207,15.33820026,-3.12896001
2.15896533,21.93173022,7.4766527,-3.20159245
50.30691664,43.55709246,45.10021033,-3.26196785
50.00280224,43.78707858,19.13522916,-3.25498306
29.6781088,11.55110887,52.22569969,-3.32775999
29.44963204,34.34330578,19.66227057,-3.32654976
24.07366567,18.93431844,34.88029157,-3.25074726
7.39585125,41.25691644,35.07805848,-3.256893
15.36009779,25.63916275,10.88430271,-3.22637099
16.53915884,17.96632379,39.47306687,-3.27008561
17.46749264,38.18701563,41.29202605,-3.19922805
49.94948065,21.5895161,13.51497365,-3.26042682
9.72920025,24.5281113,45.74984548,-3.35273609
24.70527544,30.51122458,5.38365816,-3.13815488
16.98423806,44.63071416,12.11277497,-3.24430057
33.76988733,21.46952883,43.51346289,-3.26250876
17.61123907,43.53342212,40.1659157,-3.20223658
33.93091233,46.97974886,43.32537595,-3.28317942
2.49530215,1.02473802,33.79324841,-3.24981171
25.17249706,34.16512475,22.13047463,-3.29569739
12.20366955,1.11561751,17.26604739,-3.23093646
1.22190747,2.30412898,5.61821577,-3.21977909
41.6540365,51.50845791,51.20576247,-3.2101836
1.15098253,27.30842,10.64509353,-3.22686155
30.60754391,30.38960893,0.71391586,-3.2346469
46.57397123,4.38479337,41.44827653,-3.25900684
14.08236219,31.2854637,43.41544121,-3.24241483
41.70906214,12.08669371,37.30512256,-3.194966
9.06027784,33.65340432,40.32153882,-3.21477412
0.88639254,4.28662147,4.32079947,-3.21702999
32.56023614,48.86131195,11.3682619,-3.24818256
17.8118117,2.30882694,20.48707944,-3.24341851
9.83444272,40.97555251,26.24276088,-3.33177155
21.92052607,26.82021708,50.43777883,-3.2822637
51.37428171,7.69685083,34.96221705,-3.20531324
5.77702956,8.53112984,10.84320702,-3.22864591
48.08466282,38.45662002,47.9959492,-3.22444882
17.45219091,38.52398754,28.20133151,-3.27273049
38.47164813,28.91228194,38.12657088,-3.24373504
1.74377028,19.65338406,3.3573463,-3.34644994
5.48236514,51.36631981,43.19541581,-3.25297005
33.84646393,51.34771113,36.87691511,-3.24539485
9.60191297,11.41219761,46.07451418,-3.2942017
12.11297337,24.24929314,15.36400524,-3.19088024
47.97343263,46.54979077,28.36309777,-3.22684639
28.30752732,4.28861897,25.4619821,-3.27042053
6.62245278,49.15909066,31.04758136,-3.32591426
27.86357101,39.32455837,36.26392502,-3.39303813
2.35562317,31.75595915,41.16999631,-3.19346089
18.09236757,45.78481529,36.05364886,-3.26377681
9.65175538,21.25072319,39.13047862,-3.21345771
14.15201054,31.62678195,30.26904469,-3.25323978
15.55565187,46.84130617,5.30864049,-3.23292068
4.26683408,20.52943641,21.7368513,-3.21492466
7.58126805,31.21675951,2.2965527,-3.11994791
26.35408086,3.47168363,44.21222335,-3.35044048
22.1276257,33.68704534,40.34016313,-3.24203801
14.30289053,28.53834466,5.43978134,-3.22414901
35.18254584,44.80685823,5.30957403,-3.21673226
44.97952008,31.56909478,48.25754529,-3.21746731
51.22974686,23.67001866,20.51417398,-3.2660558
18.65293195,14.35266297,41.65466448,-3.26348944
43.49370555,40.13859236,17.76990418,-3.22993956
21.88120562,20.35262559,2.06859749,-3.24536489
42.68223411,11.41793567,39.35304724,-3.30736347
23.04046766,1.70273108,39.33488309,-3.26834448
50.33851757,23.9100503,46.7175754,-3.23695285
47.91098858,8.74123874,25.2828211,-3.21422039
44.47416699,10.71342893,12.15722355,-3.25958665
51.19429251,28.53598942,51.33556678,-3.19077
49.25418032,8.1571668,39.10961906,-3.2411452
41.88734657,1.11545524,46.95821208,-3.2419993
14.74212485,47.97186843,20.67297569,-3.13621303
49.99559122,5.35330786,47.08831305,-3.24691953
17.38796236,37.24120005,25.69389111,-3.26657785
39.81485488,49.99013716,34.84232363,-3.25782812
30.64463442,13.70753805,4.17516636,-3.24189678
38.30786372,40.54859434,17.23930853,-3.20302338
50.26046171,51.81973815,30.37833981,-3.25226383
38.28821535,50.94278063,28.55825376,-3.26417891
2.02718036,36.97311737,40.12429734,-3.24682261
48.16046611,7.51382065,40.96926425,-3.16882413
17.61507598,48.08476546,45.08482164,-3.23768823
44.26315807,0.05619787,42.56416224,-3.32475809
41.23995361,15.33923739,5.59926182,-3.23468985
14.15060091,40.46085676,36.8753021,-3.20638874
44.84298126,38.0699484,17.09497508,-3.28067185
12.05119389,20.88138071,35.11258469,-3.22889018
4.18438487,7.41198884,20.83568576,-3.20961116
43.92251379,36.90465454,25.22328207,-3.24555943
28.86017891,51.3776497,51.13717735,-3.21803735
10.7699165,38.49160882,30.96436004,-3.27545592
5.43199763,30.15402505,40.19337234,-3.23864505
37.06070985,40.04201647,2.10780422,-3.24826077
11.05621089,4.22687622,31.82981455,-3.22820201
18.53095149,44.83760774,48.52819996,-3.25249527
27.39007833,20.66010815,41.70519109,-3.26250774
20.59244221,33.91724924,4.0064852,-3.23710435
11.09055229,48.05354276,13.93915496,-3.2370418
5.75681089,37.19716281,17.40469081,-3.23239771
22.20341431,1.05254415,11.95104853,-3.25973406
34.98244644,20.18554781,41.53666538,-3.26036645
9.89658599,27.76559182,39.18333294,-3.31103493
21.99407734,20.43870109,28.30491627,-3.2429738
16.33265498,37.62875198,52.29062866,-3.28284475
21.98612635,51.50702997,47.74238503,-3.23562426
40.78755951,22.03986778,7.45836727,-3.27881534
27.01230763,37.04885542,8.56514004,-3.26904057
11.95347048,48.30847663,40.19230026,-3.22194346
31.85588883,25.04166397,30.27745163,-3.22700611
19.31389443,29.54653962,14.63783637,-3.22442993
7.422391,2.78588697,40.51691814,-3.27463264
8.8301417,20.54452966,28.11331637,-3.26710685
28.58872027,28.11561802,45.32969766,-3.2711265
31.87705115,44.46639044,35.28573628,-3.25404257
45.15190872,29.92515746,40.67923098,-3.26978016
34.75939047,28.499859,27.06586229,-3.21240999
8.24891261,0.23139664,48.93770837,-3.29074516
38.49752119,43.73667131,23.88896561,-3.22991709
42.76394396,31.04376523,39.28998073,-3.39365991
49.97919919,5.49503198,20.70404239,-3.22046228
37.4182504,48.10854129,0.90283669,-3.23259686
18.5023607,41.66893958,7.41423138,-3.21946708
36.17220894,14.73953411,52.36300951,-3.34703811
20.76847109,38.12112332,23.83927761,-3.22797262
44.85195495,44.67497447,35.18645994,-3.22072039
43.59108238,44.98305536,37.206347,-3.19574371
14.15389336,11.71245129,22.05981844,-3.24636839
11.98897101,48.32349902,0.87151425,-3.22953236
5.69818528,43.75763379,35.03220258,-3.21294851
21.37239381,39.23598185,36.07696531,-3.30524234
15.34933764,38.50467431,24.3437685,-3.2975647
18.58288503,27.36757251,28.61966795,-3.2714557
27.19120646,27.37975348,49.96841475,-3.21749936
31.67331988,40.37555487,41.78945981,-3.29414232
41.31060847,36.88556874,40.25665542,-3.23436738
19.54545207,42.5216545,47.4439818,-3.39814834
24.65576354,13.17360512,29.45722521,-3.31297205
32.83655639,3.30677366,40.92472907,-3.33110354
13.13320444,42.56190461,37.6663647,-3.27363149
22.97493614,50.78843355,33.29479123,-3.2088161
9.64229265,44.16398118,19.71269131,-3.33058607
21.66815049,43.62384075,46.6471757,-3.286599
10.80538457,40.15756466,28.3925739,-3.22100203
17.69879773,50.16221634,51.5635538,-3.2090751
17.3219285,28.3413792,20.16301789,-3.21169457
21.7946347,41.41641768,0.69584553,-3.2728972
20.83140882,50.89405235,24.07089956,-3.14807145
1.67617022,32.49792389,29.58561163,-3.2948261
23.00276318,17.9978203,19.57442633,-3.32315191
9.09265303,0.85650362,24.89451894,-3.24185217
4.05263463,27.25654312,18.50216267,-3.23234375
1.60249565,19.7818793,29.42193049,-3.37563027
30.55809216,12.06351594,28.01609304,-3.16296613
16.33573297,8.18848068,32.97420672,-3.26943566
37.0141068,38.45053661,4.40254561,-3.25235859
33.71018748,25.01122831,10.66093268,-3.20606046
25.17119229,51.2558865,41.80055028,-3.2181971
32.91747035,42.31690992,34.54102967,-3.32301863
2.46477304,14.20066095,20.78428333,-3.27881088
37.04915697,14.07297108,15.09393311,-3.20854813
44.19017118,0.15153154,16.2038812,-3.3433964
41.91466831,14.21407426,20.74858022,-3.24291469
21.80386444,41.5436416,40.1882863,-3.23057303
46.78818853,15.87031766,14.2835047,-3.22143281
2.52624184,27.18715761,20.73877136,-3.23776707
1.2382927,49.81020799,27.15390207,-3.28675093
47.92490074,10.69714585,5.77720806,-3.26273417
27.22318741,31.24935049,4.1464251,-3.30105724
16.61294603,37.62668746,12.94848364,-3.35923303
44.21708095,19.660121,9.77866867,-3.35867173
41.68929955,25.4008761,37.26514499,-3.22075043
43.74703227,7.24628044,8.77927142,-3.33189136
7.73106951,43.4027082,33.74441639,-3.23528791
14.31985111,41.75100579,31.7121403,-3.27967244
40.17721089,1.98256924,50.07282034,-3.22419382
42.50406828,34.27333918,32.80455242,-3.35514439
8.17675999,13.1915845,35.82971753,-3.35876946
20.61991571,20.83342372,30.35234311,-3.24052651
14.15947704,16.87987242,25.10167596,-3.238889
1.73903477,32.93606146,16.39011483,-3.38753782
4.08247684,5.42917161,25.01130622,-3.22985544
46.661102,15.08403074,8.78219669,-3.23731545
49.48880845,40.68069431,26.89697365,-3.25814599
8.6340692,2.3160006,0.83752171,-3.22798329
33.60758655,11.15076707,10.85244291,-3.30746874
37.03811709,14.07012014,28.0217141,-3.24785595
18.07329026,13.05693333,16.33083465,-3.30653975
28.76158624,5.61895575,1.08290051,-3.25410798
24.34307101,4.24128157,18.82014651,-3.25677876
43.78014618,13.73902561,43.6639659,-3.26643871
29.95339955,14.3380322,18.80245439,-3.20698573
1.23098916,46.86905574,15.8056767,-3.23186524
20.9910115,4.15061936,33.62546646,-3.20935821
11.04494241,17.30005231,18.79162217,-3.23777339
8.12559851,17.4275162,33.60448772,-3.21429192
4.28626299,18.74417842,24.46938534,-3.2599422
4.95799149,19.58391415,49.07250338,-3.36317374
20.85274284,15.56752389,14.10795476,-3.23141453
26.31714389,22.9685517,21.28383541,-3.34397365
44.46689005,15.43883119,7.44868225,-3.23541698
27.88700908,19.65681611,29.53960032,-3.29770703
29.52771682,47.42267677,32.83842925,-3.25977658
30.3491811,46.8190051,7.7675087,-3.26339466
7.8293975,23.76167629,5.64909383,-3.25835774
41.31879531,21.99141574,20.53621442,-3.20329053
19.6737497,42.53542814,40.99793135,-3.29964417
41.74751871,25.19317487,51.01186439,-3.21640096
34.34785048,6.54407397,3.25867396,-3.37969031
34.04338716,15.6851462,14.15719469,-3.23216614
46.26526722,4.10129189,28.20170649,-3.22140649
11.86784662,33.54424437,35.48956665,-3.24963395
51.06850165,50.01320006,33.72457252,-3.22578788
1.38195016,22.00404795,33.63113514,-3.25612665
16.16474506,40.92869804,19.49784064,-3.3044055
13.20692436,49.09876991,27.88777173,-3.25597423
34.85704379,21.84092225,51.46977131,-3.25172098
7.64208282,41.3136414,8.82824849,-3.19347375
41.66446162,30.62561631,12.45325204,-3.25945424
1.02212344,11.85348624,35.11172716,-3.2075574
51.55020957,11.23839606,15.44554126,-3.26415248
34.92966703,0.89054467,11.74176714,-3.20215878
48.18090651,5.4985673,18.08955774,-3.28588661
43.53805019,38.39064882,14.84185187,-3.27288662
0.23640275,35.90157137,14.70972045,-3.31177546
21.33471718,26.16417802,9.80842644,-3.32204022
21.16887303,2.3236622,14.06866521,-3.25037771
42.62738716,8.22661422,45.88530266,-3.33261633
24.79713431,23.64807088,7.49643082,-3.27660843
29.24578546,31.14300246,13.05103799,-3.24419062
20.95826175,17.32152894,20.62635696,-3.2015011
31.15681999,17.32923172,40.26430744,-3.26455663
23.15948585,44.10586624,6.29062284,-3.3091286
8.85604211,25.2478396,7.95428238,-3.17089868
2.07793778,8.68552255,7.49711861,-3.20461282
45.54614618,35.87461644,44.24542662,-3.29443793
36.05369268,14.77661879,13.02145998,-3.3273524
35.06162759,37.09230996,45.28716573,-3.26162857
43.61076626,27.08776388,17.51028173,-3.21914846
7.27476503,42.98804816,20.98378633,-3.27371889
17.4513034,46.65288968,21.75458282,-3.20995533
49.16042845,8.21311128,13.18915891,-3.27408674
32.74784658,36.02151203,44.29470448,-3.38031259
40.18861339,34.8141121,28.42343842,-3.29854998
51.557404,15.28557385,30.43163241,-3.25612067
18.98439165,8.81993276,24.11962115,-3.28674356
23.85131131,5.62751638,20.85581166,-3.23209007
44.2193804,39.29157821,3.26392916,-3.29745781
19.61565137,3.38262373,1.55188691,-3.41774604
6.61926884,3.16131643,27.83744037,-3.33825688
11.58353003,6.28722766,22.96171777,-3.32931296
37.57057379,6.65253728,22.92018071,-3.32294416
10.32467483,7.68493552,38.3378707,-3.24175172
27.13774553,11.29212774,8.85545299,-3.25083709
43.56481649,5.67990452,50.3233598,-3.22622368
50.41127307,28.4763799,12.22679252,-3.22913141
4.2802699,44.91030346,24.18690316,-3.20904441
40.9997029,12.90441661,9.74046339,-3.37939541
40.5125447,9.14273489,46.95906217,-3.26238407
17.34984477,34.81572196,32.22820361,-3.24720562
42.54222062,1.57772028,33.05985652,-3.2544549
18.71725013,48.27207926,18.61169327,-3.22701991
34.59384906,4.1498117,20.57223048,-3.24203325
31.43065731,8.93633732,18.65523811,-3.24433593
33.95574633,25.0133371,49.96379173,-3.26323373
40.91261687,52.4042601,49.02462719,-3.3194489
4.60803242,28.51752234,20.48857112,-3.19445863
43.6966059,27.02286918,4.28859896,-3.24826464
11.21083654,2.16073156,25.40673472,-3.27567013
48.27673953,0.93937761,11.95878714,-3.21375031
28.50435056,12.25394362,24.10111907,-3.18597634
48.49845969,11.90010435,46.92175341,-3.2727949
32.84654407,49.12137487,44.15935523,-3.32894429
22.77264205,17.97237717,6.64020371,-3.36425782
47.13787657,4.07252846,7.54086272,-3.27490329
45.03884067,43.03466953,14.33420579,-3.25347773
51.64295968,10.85973863,2.32933156,-3.25698556
35.08967603,20.39066023,15.12116099,-3.28761787
39.14554403,16.39996715,18.10441216,-3.22669207
34.13303421,26.83166935,22.53765042,-3.26155746
7.37890147,21.77435223,4.26817156,-3.23715355
49.98366236,12.05312888,5.32298911,-3.22388108
18.70574709,14.45068137,2.43345099,-3.26047945
12.08205808,14.23385551,4.11371638,-3.20276378
38.43987839,20.80897569,35.20992,-3.21949315
34.12600517,15.50815789,40.22275214,-3.2345198
33.78361999,18.27337405,28.47450972,-3.22686056
27.61334089,9.03996835,20.66421627,-3.27696209
14.54204174,50.08426294,40.21207577,-3.22764415
18.08839662,6.69723118,22.79371784,-3.33440716
34.95374783,12.40404725,34.79837694,-3.25928955
15.43629459,15.20850551,19.16270812,-3.23107447
45.94292403,29.43241033,47.50211672,-3.34211465
0.05043235,16.375546,24.51443828,-3.31240655
34.33022265,13.53751777,22.78146364,-3.23080003
31.56797905,38.28735685,43.14289732,-3.25506193
41.84438459,4.63035304,38.84793968,-3.26577132
31.91025213,4.55534823,8.74390968,-3.26422723
44.96612901,50.17548862,4.30884525,-3.24972996
45.03319615,8.47142816,10.84410607,-3.25955858
39.38198712,2.83985521,24.53562884,-3.29991806
38.2569799,27.25663509,3.92625278,-3.26316206
46.69329041,2.0672083,8.90982985,-3.21223793
21.2743166,26.03362753,22.99591511,-3.20916706
36.2805456,27.87245744,39.34266722,-3.25885099
12.74378274,16.46422175,31.12857545,-3.29587201
36.06242054,40.86491981,26.1997161,-3.29060883
24.29917065,8.91099237,13.91744282,-3.24673754
28.3434883,12.6189891,10.73184442,-3.26359932
1.03898804,14.88755394,10.81407842,-3.2343735
26.25774724,29.29244894,44.25463443,-3.33687251
37.05688798,18.81385367,21.56866835,-3.24438845
27.89723442,6.43448011,16.59876057,-3.27905769
10.77440638,27.12818735,1.43374194,-3.23447333
31.66362485,31.59152412,8.92581917,-3.24465591
5.53872546,18.62253264,8.99572386,-3.26218716
40.45095311,46.93347119,41.85852301,-3.26231167
50.14763922,34.89071811,26.99281449,-3.25468611
32.03387707,47.88213493,23.95371826,-3.29443653
16.34575819,21.19278213,19.86950337,-3.22683252
44.37209482,49.9022448,12.1480749,-3.26967202
41.92985861,12.01176844,12.0155552,-3.26063249
13.99489185,28.39652614,24.03789985,-3.26145048
5.55323134,7.87455615,50.07496426,-3.24752049
14.32141015,8.9764721,7.55184421,-3.24035964
37.19936172,43.50307433,18.72740703,-3.21888674
12.13235183,8.52275194,34.92561086,-3.18113433
48.45962006,14.11404411,38.0747318,-3.261605
48.13529609,51.32500069,20.97157188,-3.26347582
17.81536158,43.48299436,14.11304669,-3.23269322
40.73959861,39.76536557,36.41962139,-3.26377482
22.17895745,7.62571277,1.29878009,-3.27490399
31.29106818,23.91618364,38.30553884,-3.22981048
47.78530097,21.81329215,12.20939686,-3.28213133
36.11085271,11.43321057,19.51503344,-3.16825955
43.74284537,41.51922336,33.63298397,-3.22896784
24.96764575,17.4011778,31.78367215,-3.204174
7.88726419,15.32527378,0.96967881,-3.20933227
38.31333439,51.36997747,41.90719079,-3.25240481
44.89674758,24.93939708,17.14247409,-3.2387329
40.47630888,38.31175102,9.20365639,-3.24652099
8.78999623,2.13697839,26.99885329,-3.21998503
7.41430674,30.54749422,41.48459758,-3.21686761
49.94522871,38.35156363,31.43993744,-3.23717636
47.51393791,19.61066746,29.39961689,-3.29920464
39.23808881,29.44553853,4.8173067,-3.25740882
19.71371942,48.99640193,24.65932937,-3.22595913
40.32601848,24.2748481,8.76715642,-3.24447812
34.70517371,8.95378992,51.44636499,-3.23528807
17.35499307,27.14119577,44.31023135,-3.12621162
50.73492921,13.05661837,29.40609993,-3.35040114
51.67783123,4.31234241,50.23560199,-3.26296184
0.19664501,22.97858415,47.43358596,-3.18629082
3.33689355,47.51310558,6.56932732,-3.32990725
28.56196256,20.47659634,43.81097047,-3.2131823
27.1964538,16.97621531,51.16163656,-3.24514101
27.17429441,47.59040061,28.57825497,-3.27833123
7.44103776,37.26014432,50.08580214,-3.22745035
10.7563007,33.62171375,37.89151081,-3.25610971
44.93857814,17.62634403,21.96688608,-3.21414987
4.19595769,13.92545163,30.58971711,-3.22100227
6.51586447,36.12995199,31.09474802,-3.38554597
